StockCode,Description,Total_Quantity_Sold,Total_Revenue,Avg_Price,First_Sale_Date,Last_Sale_Date,Num_Orders,Num_Countries_Sold,SKU_Demand_Velocity,Return_Rate,Average_Daily_Demand,Gross_Quantity,Return_Quantity,Net_Quantity,Product_Lifespan_Days
20778,GARDEN PATH NOTEBOOK ,3611,944.36,1.808021978,02-12-2009,26-04-2011,90,4,48.14666667,0.000832871,7.066536204,3602,3,3599,511
20780,BLACK EAR MUFF HEADPHONES,231,1333.96,6.895445545,01-12-2009,08-12-2011,98,5,3.121621622,0.004016064,0.31300813,249,1,248,738
20781,GOLD EAR MUFF HEADPHONES,103,579.93,6.378196721,04-12-2009,07-12-2011,61,4,1.807017544,0.054545455,0.140326975,110,6,104,734
20782,CAMOUFLAGE EAR MUFF HEADPHONES,155,995.48,6.865977011,01-12-2009,09-12-2011,87,4,2.348484848,0.040935673,0.209742896,171,7,164,739
20783,HEART EAR MUFF HEADPHONES,165,1051.4,7.645090909,01-12-2009,16-08-2010,55,3,4.125,0.030769231,0.637065637,130,4,126,259
20784,RED RETRO BAR STOOL,101,3570.87,36.42621622,01-12-2009,21-10-2010,37,1,2.970588235,0.011111111,0.310769231,90,1,89,325
20785,FUSCHIA RETRO BAR STOOL,102,3672.35,37.55945946,22-01-2010,06-04-2011,36,2,3.090909091,0.007246377,0.231818182,138,1,137,440
20786,BLACK RETRO BAR STOOL,99,3533.9,36.876875,22-01-2010,22-10-2010,31,1,3.413793103,0.023529412,0.361313869,85,2,83,274
20787,BLUE RETRO BAR STOOL,69,2535.1,38.021875,17-01-2010,22-09-2010,30,1,2.653846154,0,0.277108434,-1,0,-1,249
20791,BLUE TILED SET OF 3 DRAWERS,5,63.75,12.75,14-01-2010,14-01-2010,1,1,5,2.5,5,2,5,-3,1
20793,BLUE TILED TRAY,281,518.5,8.935,02-12-2009,08-09-2011,22,2,12.77272727,0.018726592,0.43498452,267,5,262,646
20794,BLUE  TILE HOOK,212,591.02,3.44244898,07-01-2010,06-12-2011,48,3,4.416666667,0.084507042,0.303290415,213,18,195,699
20795,LARGE BLUE PROVENCAL CERAMIC BALL,135,308.7,2.956896552,09-12-2009,05-12-2011,29,3,4.821428571,0.051851852,0.185694635,135,7,128,727
20796,SMALL BLUE PROVENCAL CERAMIC BALL,99,182.16,2.349545455,09-12-2009,10-11-2011,22,2,4.5,0,0.141025641,99,0,99,702
20798,CLEAR MILKSHAKE GLASS,551,1308.15,3.106117647,01-12-2009,25-01-2011,83,4,7.25,0.18018018,1.308788599,444,80,364,421
20799,PINK MILKSHAKE GLASS,200,355.33,3.125769231,01-12-2009,21-06-2010,26,3,8,0.043478261,0.985221675,184,8,176,203
20800,LARGE GLASS SUNDAE DISH CLEAR,1005,303.96,3.618,11-01-2010,30-03-2010,5,2,201,0,12.72151899,979,0,979,79
20801,LARGE PINK GLASS SUNDAE DISH,1092,1422,2.207652174,18-01-2010,25-05-2011,111,4,13.31707317,0.029038113,2.215010142,1102,32,1070,493
20802,SMALL GLASS SUNDAE DISH CLEAR,1051,1596.81,2.104051724,16-12-2009,28-11-2011,116,2,10.2038835,0.044985942,1.474053296,1067,48,1019,713
20803,SMALL PINK GLASS SUNDAE DISH,1149,874.46,1.696071429,07-12-2009,01-05-2011,84,4,15.52702703,0.065719361,2.24853229,1126,74,1052,511
20804,GLASS CHICKEN BUTTER DISH,325,579.31,2.678852459,01-12-2009,01-07-2010,61,1,10.15625,0.131868132,1.525821596,364,48,316,213
20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,5,12.75,2.55,01-12-2009,28-01-2010,3,1,1.666666667,0,0.084745763,-7,0,-7,59
20814,SILVER FINCH DECORATION,189,208.89,1.206153846,01-12-2009,24-02-2010,13,1,18.9,0.074712644,2.197674419,174,13,161,86
20816,GOLD FLOWER CUSHION COVER ,24,123.6,5.378571429,04-02-2010,28-04-2011,7,2,4,0.384615385,0.053452116,13,5,8,449
20818,GOLD TEDDY BEAR,87,268.5,4.491666667,02-12-2009,04-05-2011,30,3,3.107142857,0,0.167630058,57,0,57,519
20819,SILVER TEDDY BEAR,228,631.49,3.888,02-12-2009,30-11-2011,65,9,4.071428571,0,0.312757202,229,0,229,729
20820,SILVER LOOKING MIRROR,11,54.45,4.95,17-12-2009,01-03-2011,8,1,1.375,0,0.025,-132,0,-132,440
20821,GOLDIE LOOKING MIRROR,42,286.42,7.882,14-12-2009,23-11-2011,25,1,1.68,-0.09929078,0.05915493,-141,14,-155,710
20822,SILVER WINE GOBLET,2,9.3,4.65,01-02-2010,01-02-2010,1,1,2,-0.166666667,2,-12,2,-14,1
20823,GOLD WINE GOBLET,253,533.71,3.651052632,01-12-2009,09-06-2011,19,1,14.88235294,0.025157233,0.455035971,159,4,155,556
20825,GOLD WINE GLASS,361,1255.08,6.831428571,01-12-2009,14-11-2010,7,1,60.16666667,0.022988506,1.034383954,261,6,255,349
20826,SILVER APERITIF GLASS,355,290.72,1.347857143,01-12-2009,18-05-2011,14,1,25.35714286,0,0.664794007,186,0,186,534
20827,GOLD APERITIF GLASS,173,209.36,1.63375,01-12-2009,21-04-2011,8,1,21.625,0,0.34122288,60,0,60,507
20828,GLITTER BUTTERFLY CLIPS,4423,10940.48,2.935849359,01-12-2009,08-12-2011,607,6,12.08469945,0.006694934,5.993224932,4481,30,4451,738
20829,GLITTER HANGING BUTTERFLY STRING,4820,9825.02,2.42197556,01-12-2009,08-12-2011,481,4,15.20504732,0.225773196,6.531165312,4850,1095,3755,738
20830,SILVER PHOTO FRAME,407,964.61,2.990722892,01-12-2009,02-10-2011,82,3,5.5,0.043650794,0.606557377,252,11,241,671
20831,GOLD PHOTO FRAME,474,927.96,2.722625,01-12-2009,09-12-2011,79,5,6.493150685,0.0125,0.641407307,480,6,474,739
20832,RED FLOCK LOVE HEART PHOTO FRAME,1681,1122.65,0.932641509,01-12-2009,09-12-2011,158,2,13.448,0.004778973,2.274695535,1674,8,1666,739
20833,SHAKER THROW  QUILTED,52,811.8,27.63,06-12-2009,09-03-2010,5,1,10.4,0.024390244,0.553191489,41,1,40,94
20835,FRENCH LATTICE CUSHION COVER ,80,87.02,2.87,03-03-2010,10-11-2011,10,2,8,0,0.129449838,81,0,81,618
20836,FRENCH PAISLEY CUSHION COVER,224,250,1.120909091,02-03-2010,24-11-2011,22,2,10.66666667,0.107142857,0.353870458,224,24,200,633
20837,FRENCH FLORAL CUSHION COVER ,165,188.07,1.184444444,04-12-2009,20-11-2011,18,3,10.3125,0,0.230125523,165,0,165,717
20838,FRENCH LATTICE CUSHION COVER ,446,565.8,1.946190476,14-02-2010,05-12-2011,63,4,8.109090909,0.02690583,0.675757576,446,12,434,660
20839,FRENCH PAISLEY CUSHION COVER ,633,1018.11,2.502966102,07-12-2009,08-12-2011,118,5,6.956043956,0,0.864754098,562,0,562,732
20840,FRENCH FLORAL CUSHION COVER ,885,1419.09,2.147021277,18-12-2009,08-12-2011,93,6,11.49350649,0.255841121,1.227461859,856,219,637,721
20845,ZINC HEART LATTICE 2 WALL PLANTER,76,502.27,7.169583333,02-12-2009,16-08-2011,24,2,3.304347826,0,0.121990369,71,0,71,623
20846,ZINC HEART LATTICE T-LIGHT HOLDER,1453,1956.81,1.553872832,14-12-2009,07-12-2011,169,7,10.76296296,0,2.006906077,1471,0,1471,724
20847,ZINC HEART LATTICE CHARGER LARGE,80,334.35,4.747407407,03-12-2009,25-11-2011,27,3,3.076923077,0.012345679,0.110650069,81,1,80,723
20848,ZINC HEART LATTICE CHARGER SMALL,39,115.05,2.95,10-12-2009,06-11-2011,12,1,3.25,0,0.055954089,31,0,31,697
20849,ZINC HEART LATTICE DOUBLE PLANTER,674,593.03,4.047083333,07-12-2009,21-11-2010,24,2,32.0952381,0,1.925714286,693,0,693,350
20850,ZINC HEART LATTICE PLANTER BOWL,820,713.8,2.843478261,06-01-2010,11-11-2010,23,2,39.04761905,0,2.64516129,817,0,817,310
20851,ZINC HEART LATTICE TRAY OVAL ,335,429.57,5.966206897,08-12-2009,27-04-2011,28,2,11.96428571,0.006535948,0.662055336,306,2,304,506
20854,BLUE PATCH PURSE PINK HEART,441,711.37,1.663518519,03-12-2009,20-02-2011,107,4,4.793478261,0.039473684,0.991011236,380,15,365,445
20855,PINK PATCH PURSE BLUE HEART,142,234.3,1.65,03-12-2009,15-09-2010,47,3,3.227272727,0.016393443,0.494773519,61,1,60,287
20856,DENIM PATCH PURSE PINK BUTTERFLY,408,674.09,1.66,06-12-2009,09-08-2011,122,6,3.885714286,0.046808511,0.666666667,235,11,224,612
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,249,410.85,1.65,06-12-2009,17-02-2011,73,5,3.661764706,0.076190476,0.567198178,210,16,194,439
20858,SILVER PURSE GOLD PINK BUTTERFLY,4,6.6,1.65,14-12-2009,14-12-2009,1,1,4,0,4,-24,0,-24,1
20860,GOLD COSMETICS BAG WITH BUTTERFLY,20,42,2.1,08-04-2010,13-12-2010,11,1,1.818181818,0,0.08,-5,0,-5,250
20861,GOLD COSMETIC BAG PINK STAR,46,96.6,2.1,03-12-2009,10-12-2010,16,2,2.875,0,0.123324397,34,0,34,373
20862,PINK PATCH PENCIL CASE BLUE HEART,325,691.14,2.621621622,02-12-2009,30-06-2010,37,4,10.48387097,0.00297619,1.54028436,336,1,335,211
20863,BLUE PATCH PENCIL CASE PINK HEART,293,601.53,2.4202,01-12-2009,15-08-2010,50,4,6.369565217,0.0041841,1.135658915,239,1,238,258
20864,DENIM PATCH PENCIL CASE BUTTERFLY,252,498.14,2.2,06-12-2009,24-10-2010,29,4,9.333333333,0.004255319,0.780185759,235,1,234,323
20865,PATCHWORK PENCIL CASE BUTTERFLY ,251,500.49,2.196060606,01-12-2009,30-06-2010,33,4,8.366666667,0.362831858,1.183962264,226,82,144,212
20866,BLUE ROSE FABRIC MIRROR,1280,1368.91,1.485759162,01-12-2009,08-12-2011,191,9,9.481481481,0.113528855,1.734417344,1057,120,937,738
20867,PINK ROSE FABRIC MIRROR,1098,1093.14,1.380064516,01-12-2009,06-12-2011,153,9,9.547826087,0,1.491847826,870,0,870,736
20868,SILVER FABRIC MIRROR,882,518.07,0.921408451,06-12-2009,08-12-2011,71,4,15.20689655,0,1.203274216,882,0,882,733
20869,GOLD FABRIC MIRROR,529,295.12,0.942222222,02-12-2009,08-12-2011,53,4,11.25531915,0,0.717774763,530,0,530,737
20870,OPULENT VELVET CANDLE IN BOX,29,52.2,2.921428571,01-12-2009,22-12-2009,7,1,4.833333333,0.5,1.318181818,2,1,1,22
20871,OPULENT VELVET SET/3 CANDLES,1273,1978.05,2.688372093,02-12-2009,14-12-2010,127,5,16.11392405,0.001912046,3.367724868,1046,2,1044,378
20877,MODERN CHRISTMAS BAUBLE CANDLE ,12,5.04,0.42,10-12-2009,18-12-2009,5,1,2.4,0,1.333333333,-22,0,-22,9
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,737,952.51,1.47862069,02-12-2009,05-12-2010,85,2,13.4,0,1.997289973,710,0,710,369
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,57,67.8,1.802727273,04-12-2009,22-12-2009,11,1,7.125,2.4,3,40,96,-56,19
20881,MODERN CHRISTMAS TREE CANDLE,3,2.55,0.85,10-12-2009,16-12-2009,2,1,1.5,0,0.428571429,-10,0,-10,7
20882,MODERN CHRISTMAS TREE CANDLE,3,8.85,2.95,13-12-2009,16-12-2009,2,1,1.5,0,0.75,-19,0,-19,4
20884,MODERN CHRISTMAS TREE CANDLE ,3,6.3,2.1,10-12-2009,18-12-2009,3,1,1,0,0.333333333,8,0,8,9
20885,BOX OF 3 PEBBLE CANDLES,1,2.95,2.95,22-12-2009,22-12-2009,1,1,1,-0.055555556,1,-18,1,-19,1
20886,BOX OF 9 PEBBLE CANDLES,1777,3540.22,2.387220447,01-12-2009,07-11-2011,308,8,7.692640693,0.003452244,2.513437058,1738,6,1732,707
20887,BOX OF 6 PEBBLE CANDLES,18,118.39,5.615,01-12-2009,22-12-2009,8,1,3.6,0,0.818181818,33,0,33,22
20888,SET 3 JARDIN DE FEMME SCENT CANDLES,367,547.74,3.885263158,01-12-2009,26-03-2010,19,2,21.58823529,0,3.163793103,326,0,326,116
20889,JARDIN DE FEMME SCENTED CANDLE,657,398.04,2.337692308,02-12-2009,26-03-2010,13,3,59.72727273,0,5.713043478,620,0,620,115
20890,SMALL GLASS ROSE SCENTED CANDLE,605,202.62,2.9925,21-01-2010,19-04-2010,4,1,151.25,0,6.797752809,575,0,575,89
20891,LARGE GLASS ROSE SCENTED CANDLE ,684,236.33,8.126666667,12-01-2010,19-04-2010,3,1,228,0,6.979591837,599,0,599,98
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,102,1095.35,16.15289474,01-12-2009,21-12-2010,38,3,2.833333333,0.525,0.264248705,40,21,19,386
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,559,1308.59,2.886455696,03-12-2009,04-12-2011,76,3,7.763888889,0.34751773,0.763661202,423,147,276,732
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,267,827.3,3.453625,01-12-2009,01-12-2011,79,2,3.708333333,0.021276596,0.365253078,282,6,276,731
20895,VINTAGE NOTEBOOK FRENCH LETTER ,16,47.2,2.95,08-12-2009,02-02-2010,4,1,4,0,0.280701754,-18,0,-18,57
20896,VINTAGE NOTEBOOK PINK FLOWER,39,115.05,2.95,09-12-2009,18-08-2010,14,2,2.785714286,0,0.154150198,20,0,20,253
20897,VINTAGE NOTEBOOK PARIS DAYS,351,848.7,3.8476,01-12-2009,30-08-2011,75,4,5.4,0.05625,0.55015674,320,18,302,638
20898,VINTAGE NOTEBOOK TRAVELOGUE,327,693.92,3.194181818,04-12-2009,23-10-2011,53,4,6.8125,0.020477816,0.474600871,293,6,287,689
20899,VINTAGE NOTEBOOK RED ROSE,44,129.8,2.95,09-12-2009,16-05-2010,12,1,4,0,0.27672956,48,0,48,159
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,91,806.58,9.474626866,01-12-2009,14-11-2011,67,3,1.596491228,0.02173913,0.12745098,92,2,90,714
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,206,1525.22,9.306034483,03-12-2009,10-08-2011,116,6,2.080808081,0,0.334415584,209,0,209,616
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,187,919.8,7.181046512,01-12-2009,23-10-2011,86,4,2.493333333,0.006410256,0.270231214,156,1,155,692
20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,10,63.5,6.35,02-12-2009,28-01-2010,4,1,2.5,0,0.172413793,-2,0,-2,58
20906,VINTAGE NOTEBOOK BEAUTY GIRL,101,368.24,4.0925,02-12-2009,03-04-2011,47,2,2.805555556,0,0.206967213,-4,0,-4,488
20910,VINTAGE PHOTO ALBUM PARIS DAYS,106,769.12,8.37787234,03-12-2009,16-12-2010,47,2,2.304347826,0,0.279683377,97,0,97,379
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,314,898.72,3.803023256,01-12-2009,17-01-2010,43,2,15.7,0,6.541666667,163,0,163,48
20914,SET/5 RED SPOTTY LID GLASS BOWLS,18670,52508.56,3.225493708,01-12-2009,09-12-2011,2030,19,32.92768959,0.021593369,25.26387009,18941,409,18532,739
20931,BLUE POT PLANT CANDLE ,673,2238.07,4.795632911,07-12-2009,09-12-2011,157,6,5.2578125,0.039940828,0.918144611,676,27,649,733
20932,PINK POT PLANT CANDLE,333,1143.97,4.717530864,10-12-2009,08-12-2011,81,4,4.44,0.050898204,0.456790123,334,17,317,729
20933,YELLOW POT PLANT CANDLE,505,1329.49,4.100754717,02-12-2009,08-12-2011,52,2,11.22222222,0,0.685210312,497,0,497,737
20934,SET/3 POT PLANT CANDLES,197,1185.07,7.268,02-12-2009,04-11-2011,74,4,3.126984127,0.119047619,0.280227596,168,20,148,703
20935,ROUND CACTUS CANDLE,300,574.48,3.077234043,08-12-2009,16-11-2011,46,1,6.976744186,0.022641509,0.423131171,265,6,259,709
20936,FORKED CACTUS CANDLE,333,843.39,3.673289474,06-12-2009,09-12-2011,76,2,4.757142857,0.029239766,0.453678474,342,10,332,734
20939,ORANGE CANDLE,12,10.2,0.85,11-12-2009,11-12-2009,1,1,12,0,12,-5,0,-5,1
20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,118,342.75,3.475454545,01-12-2009,13-12-2009,22,2,11.8,0.486486486,9.076923077,74,36,38,13
20941,FROG CANDLE,998,896.28,1.77288,01-12-2009,06-07-2011,124,5,10.28865979,0.048403708,1.711835334,971,47,924,583
20942,SET/6 GINGERBREAD TREE T-LIGHTS,6,7.5,1.25,01-12-2009,22-12-2009,4,1,2,-0.5,0.272727273,-2,1,-3,22
20943,SET/6 GINGERBREAD STAR T-LIGHTS,381,540.21,1.671690141,01-12-2009,22-10-2010,71,5,8.466666667,0.002793296,1.168711656,358,1,357,326
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,687,353.39,0.754642857,02-12-2009,28-11-2010,83,3,10.9047619,0,1.897790055,673,0,673,362
20952,PORCELAIN CHERUB BELL SMALL,329,150.72,0.68125,10-12-2009,23-11-2010,24,3,14.95454545,0.37845706,0.94269341,687,260,427,349
20953,PORCELAIN CHERUB BELL LARGE,33,54.45,1.65,19-03-2010,29-11-2010,9,2,3.666666667,0,0.12890625,26,0,26,256
20954,*USB Office Mirror Ball,3,25.59,8.53,02-12-2009,17-12-2010,3,1,1.5,0,0.007874016,-1,0,-1,381
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2338,3083.82,1.756639004,01-12-2009,06-12-2011,236,2,13.83431953,0.021834061,3.176630435,1374,30,1344,736
20957,PORCELAIN HANGING BELL SMALL,126,184.61,1.577333333,11-04-2010,29-11-2010,15,3,8.4,0.011695906,0.540772532,171,2,169,233
20958,PORCELAIN HANGING BELL LARGE,38,70.5,1.92,26-03-2010,29-11-2010,10,1,3.8,0,0.152610442,-63,0,-63,249
20960,WATERMELON BATH SPONGE,1900,2550.84,1.657201835,01-12-2009,07-03-2011,215,7,12.66666667,0,4.112554113,1790,0,1790,462
20961,STRAWBERRY BATH SPONGE ,3530,4687.65,1.707490347,01-12-2009,09-12-2011,514,13,11.38709677,0.01927253,4.776725304,3684,71,3613,739
20963,APPLE BATH SPONGE,3459,4676.15,1.762834951,01-12-2009,09-12-2011,509,12,11.41584158,0.002742732,4.680649526,3646,10,3636,739
20964,POLYESTER FILLER PAD 60x40cm,20,51,2.55,01-12-2009,06-05-2011,6,2,3.333333333,0,0.038314176,22,0,22,522
20966,SANDWICH BATH SPONGE,3007,4265.24,1.799433962,01-12-2009,24-08-2011,420,9,12.79574468,0.000354359,4.757911392,2822,1,2821,632
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1055,3997.34,3.9912,01-12-2009,26-10-2011,296,11,5.672043011,0.018726592,1.517985612,1068,20,1048,695
20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,43,185.11,4.7495,01-12-2009,12-01-2010,19,1,3.307692308,0,1,-72,0,-72,43
20969,RED FLORAL FELTCRAFT SHOULDER BAG,3237,12066.52,4.244845528,01-12-2009,08-12-2011,613,11,9.409883721,0.087735276,4.386178862,3294,289,3005,738
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2490,9387.29,4.142339688,01-12-2009,09-12-2011,574,12,7.661538462,0.001177856,3.369418133,2547,3,2544,739
20971,PINK BLUE FELT CRAFT TRINKET BOX,22260,28580.97,1.409372313,01-12-2009,09-12-2011,1148,16,47.06131078,0.170886915,30.1217862,22629,3867,18762,739
20972,PINK CREAM FELT CRAFT TRINKET BOX ,20496,24785.31,1.404507442,01-12-2009,09-12-2011,1397,18,40.10958904,0.072106353,27.73477673,20761,1497,19264,739
20973,12 PENCIL SMALL TUBE WOODLAND,9863,6773.95,0.781561119,17-03-2010,09-12-2011,658,14,33.32094595,0.000892591,15.58135861,10083,9,10074,633
20974,12 PENCILS SMALL TUBE SKULL,13219,8686.54,0.7466,01-12-2009,09-12-2011,822,12,31.77644231,0.045136072,17.88768606,13559,612,12947,739
20975,12 PENCILS SMALL TUBE RED SPOTTY,18099,11848.71,0.739526372,01-12-2009,08-12-2011,902,17,46.28900256,0.080036699,24.52439024,18529,1483,17046,738
20976,12 PENCILS SMALL TUBE POSY,549,376.34,0.748421053,02-12-2009,04-10-2010,76,3,8.318181818,0,1.788273616,538,0,538,307
20977,36 PENCILS TUBE WOODLAND,3792,5069.99,1.56809816,01-12-2009,07-11-2011,485,17,12.51485149,0.020810515,5.363507779,3652,76,3576,707
20978,36 PENCILS TUBE SKULLS,4117,5438.57,1.58679646,01-12-2009,09-12-2011,557,12,12.47575758,0.004323805,5.571041949,4163,18,4145,739
20979,36 PENCILS TUBE RED SPOTTY,8156,10271.81,1.569535865,01-12-2009,09-12-2011,709,19,20.44110276,0.047451028,11.03653586,8219,390,7829,739
20980,36 PENCILS TUBE POSY,233,282.31,1.404576271,01-12-2009,08-08-2011,58,2,4.396226415,0.041474654,0.378246753,217,9,208,616
20981,12 PENCILS TALL TUBE WOODLAND,4718,4069.16,0.962912621,01-12-2009,09-12-2011,513,19,14.60681115,0.016520284,6.384303112,4782,79,4703,739
20982,12 PENCILS TALL TUBE SKULLS,4851,4243.8,0.961333333,01-12-2009,09-12-2011,576,13,14.97222222,0.00588474,6.564276049,4928,29,4899,739
20983,12 PENCILS TALL TUBE RED SPOTTY,6280,5469.08,0.956834862,01-12-2009,09-12-2011,641,16,16.97297297,0.004888048,8.49797023,6342,31,6311,739
20984,12 PENCILS TALL TUBE POSY,5867,1940.96,0.535458167,01-12-2009,17-10-2011,245,14,36.44099379,0.035767511,8.552478134,6039,216,5823,686
20985,HEART CALCULATOR,2370,3047.99,1.542233333,02-12-2009,09-12-2011,291,12,10.87155963,0.018371608,3.211382114,2395,44,2351,738
20986,BLUE CALCULATOR RULER,1217,1530.95,1.554354067,02-12-2009,09-12-2011,204,5,7.902597403,0,1.649051491,1251,0,1251,738
20987,GEISHA GIRL CHOPSTICKS SET/5,131,288.35,3.018181818,01-12-2009,22-12-2009,22,1,14.55555556,0,5.954545455,11,0,11,22
20988,TRELLIS FLOWER CHOPSTICKS SET/5,24,46.8,1.95,02-12-2009,28-02-2010,9,1,3,0,0.269662921,-2,0,-2,89
20989,URBAN CHIC CHOPSTICKS SET/5,407,782.18,2.269824561,01-12-2009,17-03-2010,57,2,10.43589744,0.005524862,3.803738318,362,2,360,107
20990,SPRING FLOWER CHOPSTICKS SET/5,895,1706.14,2.247641509,02-12-2009,13-06-2010,103,3,12.09459459,0.001026694,4.613402062,974,1,973,194
20991,JAZZ HEARTS MAGNETIC MEMO PAD,7084,884.56,0.9515625,01-12-2009,19-02-2010,32,4,308,0,87.45679012,6950,0,6950,81
20992,JAZZ HEARTS PURSE NOTEBOOK,6151,3220.4,0.685321508,01-12-2009,08-12-2011,433,6,22.44890511,0,8.334688347,6224,0,6224,738
20993,JAZZ HEARTS MEMO PAD,10967,1334.11,0.8425,04-12-2009,09-03-2010,32,3,421.8076923,0,114.2395833,10853,0,10853,96
20994,JAZZ HEARTS SPIRAL NOTEPAD,47,39.95,0.85,01-12-2009,25-01-2010,12,1,4.7,0,0.839285714,21,0,21,56
20996,JAZZ HEARTS ADDRESS BOOK,6311,1686.79,0.378422619,02-12-2009,08-12-2011,335,5,27.67982456,0.002207157,8.563093623,6343,14,6329,737
20997,ROSE DU SUD CUSHION COVER ,170,796.74,4.718433735,08-12-2009,08-12-2011,83,6,2.328767123,0,0.23255814,170,0,170,731
20998,ROSE DU SUD OVEN GLOVE,324,942.26,2.944330709,02-12-2009,14-10-2011,127,8,2.867256637,0,0.475073314,321,0,321,682
21000,ROSE DU SUD COSMETICS BAG,690,1744.98,3.76,03-12-2009,09-12-2011,94,9,8.214285714,0,0.936227951,655,0,655,737
21001,ROSE DU SUD WASHBAG ,141,717.8,4.899222222,16-12-2009,08-12-2011,90,7,1.807692308,0,0.195020747,149,0,149,723
21002,ROSE DU SUD DRAWSTRING BAG,417,1507.22,3.536141304,21-12-2009,23-10-2011,184,9,3.04379562,0,0.620535714,429,0,429,672
21003,ROSE DU SUD CUSHION COVER,109,647.75,5.928125,02-03-2010,08-12-2011,64,4,2.056603774,0,0.168469861,109,0,109,647
21004,ROSE DU SUD CHILDS APRON,137,625.07,4.793943662,01-12-2009,05-11-2010,70,4,2.283333333,0,0.402941176,63,0,63,340
21007,ETCHED GLASS DROPLET DECORATION,1927,914.67,1.18,02-12-2009,23-09-2010,48,2,58.39393939,0,6.510135135,1811,0,1811,296
21008,ETCHED GLASS HEART TREE DECORATION,1,2.51,2.51,01-02-2010,01-02-2010,1,1,1,0,1,-18,0,-18,1
21009,ETCHED GLASS STAR TREE DECORATION,1047,1494.99,1.482571429,02-12-2009,17-12-2010,102,3,19.03636364,0.016129032,2.748031496,930,15,915,381
21010,ETCHED GLASS BIRD TREE DECORATION,850,1114.76,1.478705882,02-12-2009,24-10-2010,83,4,15.17857143,0.015037594,2.599388379,798,12,786,327
21011,GLITTER SNOW PEAR TREE DECORATION,1840,1373.8,1.253492063,02-12-2009,21-12-2010,118,3,25.20547945,0.001640241,4.779220779,1829,3,1826,385
21012,ANTIQUE ALL GLASS CANDLESTICK,2297,4293.7,2.332857143,01-12-2009,09-12-2011,299,3,10.83490566,0.002114165,3.108254398,2365,5,2360,739
21014,SWISS CHALET TREE DECORATION ,1850,928.09,0.805412371,01-12-2009,23-11-2011,189,5,15.16393443,0.000530504,2.558782849,1885,1,1884,723
21015,DARK BIRD HOUSE TREE DECORATION,1700,771.73,0.768510638,01-12-2009,09-12-2011,186,6,14.65517241,0.00232288,2.300405954,1722,4,1718,739
21016,LIGHT BIRD HOUSE TREE DECORATION,834,582.85,0.967931034,01-12-2009,26-11-2010,82,4,15.73584906,0.005167959,2.310249307,774,4,770,361
21017,RED BIRD HOUSE TREE DECORATION,659,535.89,1.354942529,01-12-2009,19-11-2010,87,3,11.36206897,0,1.861581921,494,0,494,354
21018,BIRD BOX CHRISTMAS TREE DECORATION,213,182.71,0.887727273,01-12-2009,17-12-2010,42,2,5.916666667,0,0.557591623,349,0,349,382
21025,SPACE FROG,300,396.12,1.520864198,01-12-2009,06-12-2011,81,4,4.47761194,0,0.407608696,314,0,314,736
21026,SPACE OWL,549,716.73,1.63304,02-12-2009,09-12-2011,124,7,5.545454545,0,0.743902439,558,0,558,738
21027,NINJA RABBIT PINK,355,433.61,1.254303797,04-12-2009,21-11-2011,77,5,5.725806452,0,0.494428969,197,0,197,718
21028,NINJA RABBIT BLACK,323,423.9,1.612173913,05-12-2009,08-12-2011,92,2,4.0375,0,0.440054496,324,0,324,734
21030,SPACE CADET RED,239,290.9,1.203076923,16-12-2009,21-11-2011,51,5,4.78,0,0.338526912,250,0,250,706
21031,SPACE CADET BLACK,144,176.7,1.294102564,01-12-2009,16-11-2011,39,2,3.789473684,0.006802721,0.201117318,147,1,146,716
21032,SPACE CADET WHITE,203,252.16,1.4008,04-12-2009,30-11-2011,50,3,4.06,0.013888889,0.279229711,216,3,213,727
21033,JUMBO BAG CHARLIE AND LOLA TOYS,4590,10132.11,3.338970332,01-12-2009,08-09-2011,573,8,15.50675676,0.002609727,7.094281298,4215,11,4204,647
21034,REX CASH+CARRY JUMBO SHOPPER,4002,3801.9,0.95,01-12-2009,08-12-2011,1902,9,7.316270567,0.00660066,5.422764228,4242,28,4214,738
21035,SET/2 RED SPOTTY TEA TOWELS ,5994,18644.78,4.038792735,01-12-2009,09-12-2011,929,17,13.5,0.033984567,8.110960758,6091,207,5884,739
